k, i, j, t, w, pr
1, 13, 14, 49, 7, 0.25
1, 14, 19, 49, 3, 0.25
1, 16, 17, 49, 1, 0.25
1, 17, 18, 49, 5, 0.25
1, 18, 23, 49, 6, 0.25
1, 19, 20, 49, 3, 0.25
1, 19, 24, 49, 7, 0.25
1, 20, 25, 49, 9, 0.25
1, 21, 22, 49, 6, 0.25
1, 23, 24, 49, 10, 0.25
1, 24, 25, 49, 6, 0.25
1, 1, 2, 50, 1, 0.25
1, 1, 6, 50, 5, 0.25
1, 3, 8, 50, 5, 0.25
1, 4, 5, 50, 3, 0.25
1, 4, 9, 50, 9, 0.25
1, 5, 10, 50, 5, 0.25
1, 6, 7, 50, 5, 0.25
1, 7, 12, 50, 8, 0.25
1, 8, 13, 50, 4, 0.25
1, 9, 10, 50, 7, 0.25
1, 10, 15, 50, 5, 0.25
1, 11, 12, 50, 4, 0.25
1, 12, 13, 50, 8, 0.25
1, 13, 14, 50, 2, 0.25
1, 13, 18, 50, 8, 0.25
1, 14, 15, 50, 8, 0.25
1, 15, 20, 50, 3, 0.25
1, 16, 17, 50, 3, 0.25
1, 16, 21, 50, 8, 0.25
1, 18, 19, 50, 3, 0.25
1, 19, 20, 50, 2, 0.25
1, 19, 24, 50, 2, 0.25
1, 20, 25, 50, 1, 0.25
1, 23, 24, 50, 9, 0.25
1, 1, 6, 51, 8, 0.25
1, 2, 3, 51, 4, 0.25
1, 3, 4, 51, 4, 0.25
1, 4, 9, 51, 8, 0.25
1, 6, 7, 51, 2, 0.25
1, 7, 8, 51, 7, 0.25
1, 7, 12, 51, 5, 0.25
1, 8, 13, 51, 8, 0.25
1, 9, 10, 51, 8, 0.25
1, 9, 14, 51, 6, 0.25
1, 10, 15, 51, 2, 0.25
1, 11, 12, 51, 2, 0.25
1, 11, 16, 51, 5, 0.25
1, 12, 13, 51, 4, 0.25
1, 12, 17, 51, 5, 0.25
1, 13, 14, 51, 4, 0.25
1, 13, 18, 51, 4, 0.25
1, 14, 15, 51, 2, 0.25
1, 15, 20, 51, 5, 0.25
1, 16, 17, 51, 5, 0.25
1, 17, 18, 51, 1, 0.25
1, 19, 20, 51, 4, 0.25
1, 22, 23, 51, 8, 0.25
1, 23, 24, 51, 8, 0.25
1, 24, 25, 51, 1, 0.25
1, 1, 6, 52, 7, 0.25
1, 2, 3, 52, 2, 0.25
1, 3, 8, 52, 4, 0.25
1, 5, 10, 52, 3, 0.25
1, 7, 12, 52, 2, 0.25
1, 9, 14, 52, 3, 0.25
1, 11, 12, 52, 1, 0.25
1, 13, 18, 52, 4, 0.25
1, 14, 15, 52, 6, 0.25
1, 14, 19, 52, 1, 0.25
1, 15, 20, 52, 7, 0.25
1, 16, 17, 52, 4, 0.25
1, 19, 24, 52, 6, 0.25
1, 20, 25, 52, 5, 0.25
1, 21, 22, 52, 2, 0.25
1, 22, 23, 52, 2, 0.25
1, 23, 24, 52, 6, 0.25
1, 24, 25, 52, 3, 0.25
1, 2, 3, 53, 3, 0.25
1, 3, 8, 53, 4, 0.25
1, 4, 5, 53, 4, 0.25
1, 5, 10, 53, 6, 0.25
1, 10, 15, 53, 6, 0.25
1, 11, 16, 53, 3, 0.25
1, 12, 13, 53, 3, 0.25
1, 12, 17, 53, 4, 0.25
1, 14, 15, 53, 6, 0.25
1, 14, 19, 53, 2, 0.25
1, 15, 20, 53, 2, 0.25
1, 16, 21, 53, 2, 0.25
1, 1, 6, 54, 3, 0.25
1, 2, 7, 54, 3, 0.25
1, 4, 5, 54, 2, 0.25
1, 4, 9, 54, 5, 0.25
1, 5, 10, 54, 2, 0.25
1, 7, 12, 54, 4, 0.25
1, 8, 13, 54, 4, 0.25
1, 10, 15, 54, 2, 0.25
1, 12, 17, 54, 5, 0.25
1, 16, 21, 54, 3, 0.25
1, 17, 18, 54, 2, 0.25
1, 17, 22, 54, 2, 0.25
1, 18, 19, 54, 4, 0.25
1, 18, 23, 54, 1, 0.25
1, 19, 20, 54, 4, 0.25
1, 22, 23, 54, 4, 0.25
1, 24, 25, 54, 3, 0.25
1, 4, 9, 55, 2, 0.25
1, 13, 14, 55, 2, 0.25
1, 14, 15, 55, 2, 0.25
1, 17, 18, 55, 2, 0.25
1, 17, 22, 55, 3, 0.25
1, 18, 19, 55, 4, 0.25
1, 19, 24, 55, 4, 0.25
1, 20, 25, 55, 2, 0.25
1, 22, 23, 55, 3, 0.25
1, 24, 25, 55, 4, 0.25
1, 1, 6, 56, 2, 0.25
1, 8, 9, 56, 2, 0.25
1, 8, 13, 56, 2, 0.25
1, 9, 10, 56, 2, 0.25
1, 9, 14, 56, 3, 0.25
1, 11, 12, 56, 3, 0.25
1, 14, 15, 56, 3, 0.25
1, 15, 20, 56, 3, 0.25
1, 4, 9, 57, 1, 0.25
1, 5, 10, 57, 1, 0.25
1, 9, 10, 57, 1, 0.25
1, 9, 14, 57, 2, 0.25
1, 13, 18, 57, 1, 0.25
1, 14, 19, 57, 2, 0.25
1, 16, 17, 57, 2, 0.25
1, 17, 22, 57, 2, 0.25
1, 21, 22, 57, 1, 0.25
1, 24, 25, 57, 1, 0.25
1, 17, 18, 58, 1, 0.25
1, 18, 19, 58, 1, 0.25
2, 1, 2, 0, 14, 0.25
2, 1, 6, 0, 2, 0.25
2, 2, 3, 0, 2, 0.25
2, 2, 7, 0, 7, 0.25
2, 3, 4, 0, 9, 0.25
2, 3, 8, 0, 14, 0.25
2, 4, 5, 0, 11, 0.25
2, 4, 9, 0, 14, 0.25
2, 5, 10, 0, 2, 0.25
2, 6, 7, 0, 3, 0.25
2, 6, 11, 0, 13, 0.25
2, 7, 8, 0, 8, 0.25
2, 7, 12, 0, 8, 0.25
2, 8, 9, 0, 6, 0.25
2, 8, 13, 0, 10, 0.25
2, 9, 10, 0, 2, 0.25
2, 9, 14, 0, 2, 0.25
2, 10, 15, 0, 14, 0.25
2, 11, 12, 0, 3, 0.25
2, 11, 16, 0, 9, 0.25
2, 12, 13, 0, 7, 0.25
2, 12, 17, 0, 13, 0.25
2, 13, 14, 0, 2, 0.25
2, 13, 18, 0, 5, 0.25
2, 14, 15, 0, 9, 0.25
2, 14, 19, 0, 2, 0.25
2, 15, 20, 0, 12, 0.25
2, 16, 17, 0, 1, 0.25
2, 16, 21, 0, 9, 0.25
2, 17, 18, 0, 6, 0.25
2, 17, 22, 0, 11, 0.25
2, 18, 19, 0, 2, 0.25
2, 18, 23, 0, 5, 0.25
2, 19, 20, 0, 2, 0.25
2, 19, 24, 0, 3, 0.25
2, 20, 25, 0, 13, 0.25
2, 21, 22, 0, 14, 0.25
2, 22, 23, 0, 14, 0.25
2, 23, 24, 0, 13, 0.25
2, 24, 25, 0, 3, 0.25
2, 1, 2, 1, 4, 0.25
2, 1, 6, 1, 13, 0.25
2, 2, 3, 1, 4, 0.25
2, 2, 7, 1, 11, 0.25
2, 3, 4, 1, 4, 0.25
2, 3, 8, 1, 14, 0.25
2, 4, 5, 1, 10, 0.25
2, 4, 9, 1, 13, 0.25
2, 5, 10, 1, 3, 0.25
2, 6, 7, 1, 10, 0.25
2, 6, 11, 1, 6, 0.25
2, 7, 8, 1, 4, 0.25
2, 7, 12, 1, 4, 0.25
2, 8, 9, 1, 13, 0.25
2, 8, 13, 1, 9, 0.25
2, 9, 10, 1, 1, 0.25
2, 9, 14, 1, 13, 0.25
2, 10, 15, 1, 9, 0.25
2, 11, 12, 1, 3, 0.25
2, 11, 16, 1, 10, 0.25
2, 12, 13, 1, 3, 0.25
2, 12, 17, 1, 9, 0.25
2, 13, 14, 1, 2, 0.25
2, 13, 18, 1, 8, 0.25
2, 14, 15, 1, 4, 0.25
2, 14, 19, 1, 7, 0.25
2, 15, 20, 1, 14, 0.25
2, 16, 17, 1, 7, 0.25
2, 16, 21, 1, 13, 0.25
2, 17, 18, 1, 11, 0.25
2, 17, 22, 1, 8, 0.25
2, 18, 19, 1, 7, 0.25
2, 18, 23, 1, 14, 0.25
2, 19, 20, 1, 10, 0.25
2, 19, 24, 1, 13, 0.25
2, 20, 25, 1, 3, 0.25
2, 21, 22, 1, 11, 0.25
2, 22, 23, 1, 4, 0.25
2, 23, 24, 1, 6, 0.25
2, 24, 25, 1, 13, 0.25
2, 1, 2, 2, 9, 0.25
2, 1, 6, 2, 2, 0.25
2, 2, 3, 2, 14, 0.25
2, 2, 7, 2, 3, 0.25
2, 3, 4, 2, 11, 0.25
2, 3, 8, 2, 14, 0.25
2, 4, 5, 2, 2, 0.25
2, 4, 9, 2, 12, 0.25
2, 5, 10, 2, 3, 0.25
2, 6, 7, 2, 8, 0.25
2, 6, 11, 2, 10, 0.25
2, 7, 8, 2, 8, 0.25
2, 7, 12, 2, 11, 0.25
2, 8, 9, 2, 13, 0.25
2, 8, 13, 2, 4, 0.25
2, 9, 10, 2, 4, 0.25
2, 9, 14, 2, 3, 0.25
2, 10, 15, 2, 2, 0.25
2, 11, 12, 2, 7, 0.25
2, 11, 16, 2, 4, 0.25
2, 12, 13, 2, 14, 0.25
2, 12, 17, 2, 12, 0.25
2, 13, 14, 2, 12, 0.25
2, 13, 18, 2, 2, 0.25
2, 14, 15, 2, 7, 0.25
2, 14, 19, 2, 9, 0.25
2, 15, 20, 2, 13, 0.25
2, 16, 17, 2, 3, 0.25
2, 16, 21, 2, 10, 0.25
2, 17, 18, 2, 13, 0.25
2, 17, 22, 2, 4, 0.25
2, 18, 19, 2, 4, 0.25
2, 18, 23, 2, 10, 0.25
2, 19, 20, 2, 4, 0.25
2, 19, 24, 2, 11, 0.25
2, 20, 25, 2, 10, 0.25
2, 21, 22, 2, 10, 0.25
2, 22, 23, 2, 10, 0.25
2, 23, 24, 2, 13, 0.25
2, 24, 25, 2, 10, 0.25
2, 1, 2, 3, 4, 0.25
2, 1, 6, 3, 7, 0.25
2, 2, 3, 3, 7, 0.25
2, 2, 7, 3, 13, 0.25
2, 3, 4, 3, 14, 0.25
2, 3, 8, 3, 4, 0.25
2, 4, 5, 3, 3, 0.25
2, 4, 9, 3, 6, 0.25
2, 5, 10, 3, 7, 0.25
2, 6, 7, 3, 9, 0.25
2, 6, 11, 3, 9, 0.25
2, 7, 8, 3, 12, 0.25
2, 7, 12, 3, 13, 0.25
2, 8, 9, 3, 8, 0.25
2, 8, 13, 3, 7, 0.25
2, 9, 10, 3, 3, 0.25
2, 9, 14, 3, 9, 0.25
2, 10, 15, 3, 8, 0.25
2, 11, 12, 3, 7, 0.25
2, 11, 16, 3, 4, 0.25
2, 12, 13, 3, 6, 0.25
2, 12, 17, 3, 1, 0.25
2, 13, 14, 3, 9, 0.25
2, 13, 18, 3, 13, 0.25
2, 14, 15, 3, 5, 0.25
2, 14, 19, 3, 14, 0.25
2, 15, 20, 3, 10, 0.25
2, 16, 17, 3, 2, 0.25
2, 16, 21, 3, 11, 0.25
2, 17, 18, 3, 3, 0.25
2, 17, 22, 3, 11, 0.25
2, 18, 19, 3, 5, 0.25
2, 18, 23, 3, 5, 0.25
2, 19, 20, 3, 11, 0.25
2, 19, 24, 3, 10, 0.25
2, 20, 25, 3, 5, 0.25
2, 21, 22, 3, 2, 0.25
2, 22, 23, 3, 12, 0.25
2, 23, 24, 3, 8, 0.25
2, 24, 25, 3, 5, 0.25
2, 1, 2, 4, 11, 0.25
2, 1, 6, 4, 12, 0.25
2, 2, 3, 4, 8, 0.25
2, 2, 7, 4, 9, 0.25
2, 3, 4, 4, 4, 0.25
2, 3, 8, 4, 13, 0.25
2, 4, 5, 4, 11, 0.25
2, 4, 9, 4, 3, 0.25
2, 5, 10, 4, 5, 0.25
2, 6, 7, 4, 10, 0.25
2, 6, 11, 4, 8, 0.25
2, 7, 8, 4, 9, 0.25
2, 7, 12, 4, 6, 0.25
2, 8, 9, 4, 6, 0.25
2, 8, 13, 4, 5, 0.25
2, 9, 10, 4, 9, 0.25
2, 9, 14, 4, 5, 0.25
2, 10, 15, 4, 8, 0.25
2, 11, 12, 4, 9, 0.25
2, 11, 16, 4, 6, 0.25
2, 12, 13, 4, 1, 0.25
2, 12, 17, 4, 11, 0.25
2, 13, 14, 4, 9, 0.25
2, 13, 18, 4, 6, 0.25
2, 14, 15, 4, 4, 0.25
2, 14, 19, 4, 9, 0.25
2, 15, 20, 4, 12, 0.25
2, 16, 17, 4, 13, 0.25
2, 16, 21, 4, 4, 0.25
2, 17, 18, 4, 4, 0.25
2, 17, 22, 4, 3, 0.25
2, 18, 19, 4, 6, 0.25
2, 18, 23, 4, 8, 0.25
2, 19, 20, 4, 1, 0.25
2, 19, 24, 4, 14, 0.25
2, 20, 25, 4, 14, 0.25
2, 21, 22, 4, 9, 0.25
2, 22, 23, 4, 7, 0.25
2, 23, 24, 4, 11, 0.25
2, 24, 25, 4, 9, 0.25
2, 1, 2, 5, 10, 0.25
2, 1, 6, 5, 4, 0.25
2, 2, 3, 5, 2, 0.25
2, 2, 7, 5, 10, 0.25
2, 3, 4, 5, 7, 0.25
2, 3, 8, 5, 11, 0.25
2, 4, 5, 5, 1, 0.25
2, 4, 9, 5, 6, 0.25
2, 5, 10, 5, 5, 0.25
2, 6, 7, 5, 1, 0.25
2, 6, 11, 5, 5, 0.25
2, 7, 8, 5, 5, 0.25
2, 7, 12, 5, 4, 0.25
2, 8, 9, 5, 2, 0.25
2, 8, 13, 5, 10, 0.25
2, 9, 10, 5, 1, 0.25
2, 9, 14, 5, 5, 0.25
2, 10, 15, 5, 1, 0.25
2, 11, 12, 5, 7, 0.25
2, 11, 16, 5, 2, 0.25
2, 12, 13, 5, 11, 0.25
2, 12, 17, 5, 5, 0.25
2, 13, 14, 5, 3, 0.25
2, 13, 18, 5, 8, 0.25
2, 14, 15, 5, 8, 0.25
2, 14, 19, 5, 8, 0.25
2, 15, 20, 5, 1, 0.25
2, 16, 17, 5, 4, 0.25
2, 16, 21, 5, 7, 0.25
2, 17, 18, 5, 6, 0.25
2, 17, 22, 5, 6, 0.25
2, 18, 19, 5, 7, 0.25
2, 18, 23, 5, 7, 0.25
2, 19, 20, 5, 10, 0.25
2, 19, 24, 5, 2, 0.25
2, 20, 25, 5, 5, 0.25
2, 21, 22, 5, 13, 0.25
2, 22, 23, 5, 6, 0.25
2, 23, 24, 5, 5, 0.25
2, 24, 25, 5, 5, 0.25
2, 1, 2, 6, 13, 0.25
2, 1, 6, 6, 8, 0.25
2, 2, 3, 6, 3, 0.25
2, 2, 7, 6, 9, 0.25
2, 3, 4, 6, 9, 0.25
2, 3, 8, 6, 10, 0.25
2, 4, 5, 6, 5, 0.25
2, 4, 9, 6, 14, 0.25
2, 5, 10, 6, 13, 0.25
2, 6, 7, 6, 2, 0.25
2, 6, 11, 6, 6, 0.25
2, 7, 8, 6, 9, 0.25
2, 7, 12, 6, 5, 0.25
2, 8, 9, 6, 10, 0.25
2, 8, 13, 6, 2, 0.25
2, 9, 10, 6, 7, 0.25
2, 9, 14, 6, 12, 0.25
2, 10, 15, 6, 9, 0.25
2, 11, 12, 6, 11, 0.25
2, 11, 16, 6, 8, 0.25
2, 12, 13, 6, 12, 0.25
2, 12, 17, 6, 9, 0.25
2, 13, 14, 6, 12, 0.25
2, 13, 18, 6, 8, 0.25
2, 14, 15, 6, 14, 0.25
2, 14, 19, 6, 3, 0.25
2, 15, 20, 6, 11, 0.25
2, 16, 17, 6, 7, 0.25
2, 16, 21, 6, 7, 0.25
2, 17, 18, 6, 12, 0.25
2, 17, 22, 6, 11, 0.25
2, 18, 19, 6, 6, 0.25
2, 18, 23, 6, 3, 0.25
2, 19, 20, 6, 3, 0.25
2, 19, 24, 6, 3, 0.25
2, 20, 25, 6, 5, 0.25
2, 21, 22, 6, 2, 0.25
2, 22, 23, 6, 4, 0.25
2, 23, 24, 6, 10, 0.25
2, 24, 25, 6, 8, 0.25
2, 1, 2, 7, 3, 0.25
2, 1, 6, 7, 13, 0.25
2, 2, 3, 7, 12, 0.25
2, 2, 7, 7, 10, 0.25
2, 3, 4, 7, 12, 0.25
2, 3, 8, 7, 12, 0.25
2, 4, 5, 7, 12, 0.25
2, 4, 9, 7, 12, 0.25
2, 5, 10, 7, 2, 0.25
2, 6, 7, 7, 6, 0.25
2, 6, 11, 7, 13, 0.25
2, 7, 8, 7, 12, 0.25
2, 7, 12, 7, 5, 0.25
2, 8, 9, 7, 5, 0.25
2, 8, 13, 7, 11, 0.25
2, 9, 10, 7, 11, 0.25
2, 9, 14, 7, 14, 0.25
2, 10, 15, 7, 13, 0.25
2, 11, 12, 7, 9, 0.25
2, 11, 16, 7, 6, 0.25
2, 12, 13, 7, 8, 0.25
2, 12, 17, 7, 2, 0.25
2, 13, 14, 7, 7, 0.25
2, 13, 18, 7, 9, 0.25
2, 14, 15, 7, 6, 0.25
2, 14, 19, 7, 4, 0.25
2, 15, 20, 7, 12, 0.25
2, 16, 17, 7, 12, 0.25
2, 16, 21, 7, 10, 0.25
2, 17, 18, 7, 5, 0.25
2, 17, 22, 7, 2, 0.25
2, 18, 19, 7, 5, 0.25
2, 18, 23, 7, 11, 0.25
2, 19, 20, 7, 9, 0.25
2, 19, 24, 7, 1, 0.25
2, 20, 25, 7, 12, 0.25
2, 21, 22, 7, 5, 0.25
2, 22, 23, 7, 3, 0.25
2, 23, 24, 7, 2, 0.25
2, 24, 25, 7, 5, 0.25
2, 1, 2, 8, 13, 0.25
2, 1, 6, 8, 6, 0.25
2, 2, 3, 8, 10, 0.25
2, 2, 7, 8, 6, 0.25
2, 3, 4, 8, 14, 0.25
2, 3, 8, 8, 2, 0.25
2, 4, 5, 8, 2, 0.25
2, 4, 9, 8, 13, 0.25
2, 5, 10, 8, 13, 0.25
2, 6, 7, 8, 7, 0.25
2, 6, 11, 8, 3, 0.25
2, 7, 8, 8, 3, 0.25
2, 7, 12, 8, 5, 0.25
2, 8, 9, 8, 2, 0.25
2, 8, 13, 8, 11, 0.25
2, 9, 10, 8, 5, 0.25
2, 9, 14, 8, 8, 0.25
2, 10, 15, 8, 9, 0.25
2, 11, 12, 8, 4, 0.25
2, 11, 16, 8, 2, 0.25
2, 12, 13, 8, 8, 0.25
2, 12, 17, 8, 10, 0.25
2, 13, 14, 8, 6, 0.25
2, 13, 18, 8, 13, 0.25
2, 14, 15, 8, 11, 0.25
2, 14, 19, 8, 8, 0.25
2, 15, 20, 8, 10, 0.25
2, 16, 17, 8, 8, 0.25
2, 16, 21, 8, 9, 0.25
2, 17, 18, 8, 13, 0.25
2, 17, 22, 8, 9, 0.25
2, 18, 19, 8, 10, 0.25
2, 18, 23, 8, 6, 0.25
2, 19, 20, 8, 7, 0.25
2, 19, 24, 8, 12, 0.25
2, 20, 25, 8, 10, 0.25
2, 21, 22, 8, 13, 0.25
2, 22, 23, 8, 13, 0.25
2, 23, 24, 8, 6, 0.25
2, 24, 25, 8, 8, 0.25
2, 1, 2, 9, 11, 0.25
2, 1, 6, 9, 6, 0.25
2, 2, 3, 9, 11, 0.25
2, 2, 7, 9, 12, 0.25
2, 3, 4, 9, 4, 0.25
2, 3, 8, 9, 12, 0.25
2, 4, 5, 9, 8, 0.25
2, 4, 9, 9, 6, 0.25
2, 5, 10, 9, 10, 0.25
2, 6, 7, 9, 7, 0.25
2, 6, 11, 9, 12, 0.25
2, 7, 8, 9, 14, 0.25
2, 7, 12, 9, 11, 0.25
2, 8, 9, 9, 2, 0.25
2, 8, 13, 9, 2, 0.25
2, 9, 10, 9, 6, 0.25
2, 9, 14, 9, 3, 0.25
2, 10, 15, 9, 8, 0.25
2, 11, 12, 9, 11, 0.25
2, 11, 16, 9, 6, 0.25
2, 12, 13, 9, 10, 0.25
2, 12, 17, 9, 14, 0.25
2, 13, 14, 9, 8, 0.25
2, 13, 18, 9, 9, 0.25
2, 14, 15, 9, 3, 0.25
2, 14, 19, 9, 5, 0.25
2, 15, 20, 9, 14, 0.25
2, 16, 17, 9, 2, 0.25
2, 16, 21, 9, 9, 0.25
2, 17, 18, 9, 11, 0.25
2, 17, 22, 9, 11, 0.25
2, 18, 19, 9, 7, 0.25
2, 18, 23, 9, 11, 0.25
2, 19, 20, 9, 5, 0.25
2, 19, 24, 9, 7, 0.25
2, 20, 25, 9, 8, 0.25
2, 21, 22, 9, 8, 0.25
2, 22, 23, 9, 14, 0.25
2, 23, 24, 9, 11, 0.25
2, 24, 25, 9, 3, 0.25
2, 1, 2, 10, 11, 0.25
2, 1, 6, 10, 1, 0.25
2, 2, 3, 10, 14, 0.25
2, 2, 7, 10, 13, 0.25
2, 3, 4, 10, 4, 0.25
2, 3, 8, 10, 6, 0.25
2, 4, 5, 10, 1, 0.25
2, 4, 9, 10, 14, 0.25
2, 5, 10, 10, 9, 0.25
2, 6, 7, 10, 8, 0.25
2, 6, 11, 10, 5, 0.25
2, 7, 8, 10, 12, 0.25
2, 7, 12, 10, 4, 0.25
2, 8, 9, 10, 3, 0.25
2, 8, 13, 10, 12, 0.25
2, 9, 10, 10, 7, 0.25
2, 9, 14, 10, 8, 0.25
2, 10, 15, 10, 3, 0.25
2, 11, 12, 10, 4, 0.25
2, 11, 16, 10, 4, 0.25
2, 12, 13, 10, 10, 0.25
2, 12, 17, 10, 4, 0.25
2, 13, 14, 10, 12, 0.25
2, 13, 18, 10, 12, 0.25
2, 14, 15, 10, 4, 0.25
2, 14, 19, 10, 10, 0.25
2, 15, 20, 10, 14, 0.25
2, 16, 17, 10, 13, 0.25
2, 16, 21, 10, 11, 0.25
2, 17, 18, 10, 3, 0.25
2, 17, 22, 10, 6, 0.25
2, 18, 19, 10, 12, 0.25
2, 18, 23, 10, 13, 0.25
2, 19, 20, 10, 4, 0.25
2, 19, 24, 10, 2, 0.25
2, 20, 25, 10, 4, 0.25
2, 21, 22, 10, 10, 0.25
2, 22, 23, 10, 6, 0.25
2, 23, 24, 10, 11, 0.25
2, 24, 25, 10, 12, 0.25
2, 1, 2, 11, 13, 0.25
2, 1, 6, 11, 5, 0.25
2, 2, 3, 11, 12, 0.25
2, 2, 7, 11, 11, 0.25
2, 3, 4, 11, 5, 0.25
2, 3, 8, 11, 11, 0.25
2, 4, 5, 11, 3, 0.25
2, 4, 9, 11, 6, 0.25
2, 5, 10, 11, 5, 0.25
2, 6, 7, 11, 5, 0.25
2, 6, 11, 11, 9, 0.25
2, 7, 8, 11, 13, 0.25
2, 7, 12, 11, 11, 0.25
2, 8, 9, 11, 5, 0.25
2, 8, 13, 11, 5, 0.25
2, 9, 10, 11, 4, 0.25
2, 9, 14, 11, 4, 0.25
2, 10, 15, 11, 1, 0.25
2, 11, 12, 11, 10, 0.25
2, 11, 16, 11, 5, 0.25
2, 12, 13, 11, 10, 0.25
2, 12, 17, 11, 13, 0.25
2, 13, 14, 11, 8, 0.25
2, 13, 18, 11, 5, 0.25
2, 14, 15, 11, 14, 0.25
2, 14, 19, 11, 2, 0.25
2, 15, 20, 11, 3, 0.25
2, 16, 17, 11, 10, 0.25
2, 16, 21, 11, 4, 0.25
2, 17, 18, 11, 11, 0.25
2, 17, 22, 11, 13, 0.25
2, 18, 19, 11, 1, 0.25
2, 18, 23, 11, 6, 0.25
2, 19, 20, 11, 1, 0.25
2, 19, 24, 11, 8, 0.25
2, 20, 25, 11, 1, 0.25
2, 21, 22, 11, 8, 0.25
2, 22, 23, 11, 12, 0.25
2, 23, 24, 11, 13, 0.25
2, 24, 25, 11, 5, 0.25
2, 1, 2, 12, 4, 0.25
2, 1, 6, 12, 2, 0.25
2, 2, 3, 12, 5, 0.25
2, 2, 7, 12, 7, 0.25
2, 3, 4, 12, 2, 0.25
2, 3, 8, 12, 4, 0.25
2, 4, 5, 12, 7, 0.25
2, 4, 9, 12, 2, 0.25
2, 5, 10, 12, 11, 0.25
2, 6, 7, 12, 13, 0.25
2, 6, 11, 12, 13, 0.25
2, 7, 8, 12, 5, 0.25
2, 7, 12, 12, 8, 0.25
2, 8, 9, 12, 9, 0.25
2, 8, 13, 12, 3, 0.25
2, 9, 10, 12, 11, 0.25
2, 9, 14, 12, 6, 0.25
2, 10, 15, 12, 11, 0.25
2, 11, 12, 12, 6, 0.25
2, 11, 16, 12, 3, 0.25
2, 12, 13, 12, 5, 0.25
2, 12, 17, 12, 14, 0.25
2, 13, 14, 12, 12, 0.25
2, 13, 18, 12, 7, 0.25
2, 14, 15, 12, 9, 0.25
2, 14, 19, 12, 13, 0.25
2, 15, 20, 12, 5, 0.25
2, 16, 17, 12, 11, 0.25
2, 16, 21, 12, 13, 0.25
2, 17, 18, 12, 13, 0.25
2, 17, 22, 12, 2, 0.25
2, 18, 19, 12, 2, 0.25
2, 18, 23, 12, 10, 0.25
2, 19, 20, 12, 13, 0.25
2, 19, 24, 12, 2, 0.25
2, 20, 25, 12, 13, 0.25
2, 21, 22, 12, 1, 0.25
2, 22, 23, 12, 12, 0.25
2, 23, 24, 12, 5, 0.25
2, 24, 25, 12, 3, 0.25
2, 1, 2, 13, 11, 0.25
2, 1, 6, 13, 8, 0.25
2, 2, 3, 13, 10, 0.25
2, 2, 7, 13, 1, 0.25
2, 3, 4, 13, 10, 0.25
2, 3, 8, 13, 12, 0.25
2, 4, 5, 13, 6, 0.25
2, 4, 9, 13, 13, 0.25
2, 5, 10, 13, 12, 0.25
2, 6, 7, 13, 2, 0.25
2, 6, 11, 13, 13, 0.25
2, 7, 8, 13, 5, 0.25
2, 7, 12, 13, 3, 0.25
2, 8, 9, 13, 7, 0.25
2, 8, 13, 13, 14, 0.25
2, 9, 10, 13, 2, 0.25
2, 9, 14, 13, 4, 0.25
2, 10, 15, 13, 14, 0.25
2, 11, 12, 13, 7, 0.25
2, 11, 16, 13, 4, 0.25
2, 12, 13, 13, 7, 0.25
2, 12, 17, 13, 13, 0.25
2, 13, 14, 13, 9, 0.25
2, 13, 18, 13, 11, 0.25
2, 14, 15, 13, 14, 0.25
2, 14, 19, 13, 5, 0.25
2, 15, 20, 13, 10, 0.25
2, 16, 17, 13, 11, 0.25
2, 16, 21, 13, 11, 0.25
2, 17, 18, 13, 5, 0.25
2, 17, 22, 13, 6, 0.25
2, 18, 19, 13, 2, 0.25
2, 18, 23, 13, 5, 0.25
2, 19, 20, 13, 11, 0.25
2, 19, 24, 13, 7, 0.25
2, 20, 25, 13, 8, 0.25
2, 21, 22, 13, 13, 0.25
2, 22, 23, 13, 12, 0.25
2, 23, 24, 13, 12, 0.25
2, 24, 25, 13, 13, 0.25
2, 1, 2, 14, 1, 0.25
2, 1, 6, 14, 14, 0.25
2, 2, 3, 14, 7, 0.25
2, 2, 7, 14, 6, 0.25
2, 3, 4, 14, 9, 0.25
2, 3, 8, 14, 11, 0.25
2, 4, 5, 14, 2, 0.25
2, 4, 9, 14, 12, 0.25
2, 5, 10, 14, 7, 0.25
2, 6, 7, 14, 8, 0.25
2, 6, 11, 14, 2, 0.25
2, 7, 8, 14, 6, 0.25
2, 7, 12, 14, 14, 0.25
2, 8, 9, 14, 3, 0.25
2, 8, 13, 14, 14, 0.25
2, 9, 10, 14, 1, 0.25
2, 9, 14, 14, 11, 0.25
2, 10, 15, 14, 8, 0.25
2, 11, 12, 14, 3, 0.25
2, 11, 16, 14, 3, 0.25
2, 12, 13, 14, 10, 0.25
2, 12, 17, 14, 12, 0.25
2, 13, 14, 14, 3, 0.25
2, 13, 18, 14, 1, 0.25
2, 14, 15, 14, 4, 0.25
2, 14, 19, 14, 12, 0.25
2, 15, 20, 14, 2, 0.25
2, 16, 17, 14, 6, 0.25
2, 16, 21, 14, 8, 0.25
2, 17, 18, 14, 11, 0.25
2, 17, 22, 14, 6, 0.25
2, 18, 19, 14, 7, 0.25
2, 18, 23, 14, 13, 0.25
2, 19, 20, 14, 1, 0.25
2, 19, 24, 14, 11, 0.25
2, 20, 25, 14, 5, 0.25
2, 21, 22, 14, 11, 0.25
2, 22, 23, 14, 1, 0.25
2, 23, 24, 14, 9, 0.25
